"id","age","race","sex","mar","ed","prvarrst","curcrim","crime","yrsent","depart","relyr","relmo","expgrp","sexint","paro","higrade","age1st","numarst","numconv","emp1","emp2","emp3","emp4","emp5","emp6","emp7","emp8","emp9","emp10","emp11","emp12","emp13","emp19","frstarrmo","frstarrday","frstarryr","frstcharge","arr2mo","arr2dy","arr2yr","arr3mo","arr3dy","arr3yr","arr4mo","arr4dy","arr4yr","arr5mo","arr5dy","arr5yr","arr6mo","arr6dy","arr6yr","crimper","crimprop","crimoth","numper","numprop","numoth","white","arstdate","reldate","arrstday","arrest","paroled","married","edcomb","fin","male","type","charge","arrstcount","spellnum","length","arrind","begin","end","prevlngth"
3790,44.9,2,1,3,7,7,NA,1103,5,1,76,6,4,1,0,7,25,20,15,6,33,33,33,33,33,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,5996,365,0,0,0,7,0,1,0,0,0,1,365,0,0,365,NA
3798,20.9,1,1,1,8,1,NA,1302,3,3,76,2,2,1,1,8,19,10,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,14,76,5296,11,1,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5948,5875,73,1,1,0,8,1,1,1,52,2,1,73,1,0,73,NA
3798,20.9,1,1,1,8,1,NA,1302,3,3,76,2,2,1,1,8,19,10,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,14,76,5296,11,1,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5948,5875,73,1,1,0,8,1,1,1,52,2,2,201,1,73,274,73
3798,20.9,1,1,1,8,1,NA,1302,3,3,76,2,2,1,1,8,19,10,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,14,76,5296,11,1,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5948,5875,73,1,1,0,8,1,1,1,52,2,3,91,0,274,365,201
3801,21.3,1,1,1,8,NA,NA,1302,3,3,76,2,3,1,1,9,19,20,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,5875,365,0,1,0,8,1,1,0,0,0,1,365,0,0,365,NA
3809,46.6,2,1,2,3,10,NA,1302,5,1,76,4,4,1,0,3,43,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,NA,5935,365,0,0,1,3,0,1,0,0,0,1,365,0,0,365,NA
3820,43.6,2,1,2,9,NA,NA,11,0.5,9,76,1,5,1,0,7,42,3,2,11,11,11,11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5844,365,0,NA,1,9,0,1,0,0,0,1,365,0,0,365,NA
3825,19.1,2,1,1,8,NA,9905,1601,4,3,76,3,4,1,1,8,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,77,2399,2,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6228,5904,324,1,1,0,8,0,1,2,23,2,1,324,1,0,324,NA
3825,19.1,2,1,1,8,NA,9905,1601,4,3,76,3,4,1,1,8,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,77,2399,2,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6228,5904,324,1,1,0,8,0,1,2,23,2,2,15,1,324,339,324
3825,19.1,2,1,1,8,NA,9905,1601,4,3,76,3,4,1,1,8,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,77,2399,2,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6228,5904,324,1,1,0,8,0,1,2,23,2,3,26,0,339,365,15
3838,31.6,2,1,3,12,4,NA,1302,3,9,76,3,4,1,1,10,23,6,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5904,365,0,NA,0,12,0,1,0,0,0,1,365,0,0,365,NA
5002,33.5,1,1,2,5,4,1302,1102,15,3,76,1,4,1,1,8,20,7,2,66,66,66,66,1,1,1,1,1,1,1,1,1,1,8,3,76,1399,9,30,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,6059,5844,215,1,1,1,5,0,1,1,13,2,1,215,1,0,215,NA
5002,33.5,1,1,2,5,4,1302,1102,15,3,76,1,4,1,1,8,20,7,2,66,66,66,66,1,1,1,1,1,1,1,1,1,1,8,3,76,1399,9,30,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,6059,5844,215,1,1,1,5,0,1,1,13,2,2,58,1,215,273,215
5002,33.5,1,1,2,5,4,1302,1102,15,3,76,1,4,1,1,8,20,7,2,66,66,66,66,1,1,1,1,1,1,1,1,1,1,8,3,76,1399,9,30,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,6059,5844,215,1,1,1,5,0,1,1,13,2,3,92,0,273,365,58
5006,36.1,2,1,2,14,NA,NA,1601,5,1,76,5,3,1,1,14,33,1,1,11,11,11,11,4,6,6,11,6,6,6,6,6,1,7,12,76,3562,11,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6037,5965,72,1,0,1,14,1,1,1,35,2,1,72,1,0,72,NA
5006,36.1,2,1,2,14,NA,NA,1601,5,1,76,5,3,1,1,14,33,1,1,11,11,11,11,4,6,6,11,6,6,6,6,6,1,7,12,76,3562,11,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6037,5965,72,1,0,1,14,1,1,1,35,2,2,115,1,72,187,72
5006,36.1,2,1,2,14,NA,NA,1601,5,1,76,5,3,1,1,14,33,1,1,11,11,11,11,4,6,6,11,6,6,6,6,6,1,7,12,76,3562,11,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6037,5965,72,1,0,1,14,1,1,1,35,2,3,178,0,187,365,115
5007,35.1,1,1,2,3,NA,NA,1601,4,3,76,1,5,1,1,4,15,3,2,11,11,11,11,11,11,11,11,11,11,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,1,3,0,1,0,0,0,1,365,0,0,365,NA
5009,20.8,1,1,2,12,NA,NA,1601,5,3,76,1,4,1,1,12,18,14,14,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,1,12,0,1,0,0,0,1,365,0,0,365,NA
5010,25.8,1,1,4,9,1,NA,1902,10,3,76,1,1,1,1,10,17,1,1,11,11,11,11,11,11,11,11,11,11,1,1,1,1,9,13,76,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6100,5844,256,1,1,0,9,1,1,1,13,1,1,256,1,0,256,NA
5010,25.8,1,1,4,9,1,NA,1902,10,3,76,1,1,1,1,10,17,1,1,11,11,11,11,11,11,11,11,11,11,1,1,1,1,9,13,76,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6100,5844,256,1,1,0,9,1,1,1,13,1,2,109,0,256,365,256
5013,22.4,2,1,1,9,NA,NA,1302,6,3,76,1,2,1,1,10,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5844,365,0,1,0,9,1,1,0,0,0,1,365,0,0,365,NA
5015,34.6,2,2,2,12,NA,NA,1102,12,3,76,1,3,2,1,12,20,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5844,365,0,1,1,12,1,0,0,0,0,1,365,0,0,365,NA
5022,26,1,1,3,12,2,NA,1701,3,3,76,1,5,1,1,12,22,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,0,12,0,1,0,0,0,1,365,0,0,365,NA
5028,45,1,2,2,12,NA,NA,1403,5,3,76,1,2,2,1,10,32,4,4,11,22,22,22,22,22,22,22,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,1,12,1,0,0,0,0,1,365,0,0,365,NA
5034,28.8,2,1,1,12,1,NA,1902,10,3,76,1,4,1,1,9,17,6,5,11,11,11,11,11,11,1,1,1,1,1,1,1,1,8,9,76,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6065,5844,221,1,1,0,12,0,1,1,11,1,1,221,1,0,221,NA
5034,28.8,2,1,1,12,1,NA,1902,10,3,76,1,4,1,1,9,17,6,5,11,11,11,11,11,11,1,1,1,1,1,1,1,1,8,9,76,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6065,5844,221,1,1,0,12,0,1,1,11,1,2,144,0,221,365,221
5035,20.7,2,1,1,10,NA,NA,1902,5,3,76,1,3,1,1,9,17,2,2,11,11,11,11,11,11,11,11,11,11,11,11,22,11,10,30,76,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6147,5844,303,1,1,0,10,1,1,1,13,1,1,303,1,0,303,NA
5035,20.7,2,1,1,10,NA,NA,1902,5,3,76,1,3,1,1,9,17,2,2,11,11,11,11,11,11,11,11,11,11,11,11,22,11,10,30,76,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6147,5844,303,1,1,0,10,1,1,1,13,1,2,62,0,303,365,303
5036,25.2,1,1,2,11,NA,NA,1601,3,3,76,1,4,1,1,12,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,1,11,0,1,0,0,0,1,365,0,0,365,NA
5037,20.1,2,1,1,9,NA,NA,1802,3,9,76,1,2,1,0,9,18,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,NA,0,9,1,1,0,0,0,1,365,0,0,365,NA
5043,26,1,1,2,8,NA,4010,1601,6,3,76,1,1,1,1,8,19,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,5844,365,0,1,1,8,1,1,0,0,0,1,365,0,0,365,NA
5044,19.5,2,1,1,9,NA,NA,1601,3,9,76,1,3,1,1,10,17,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,21,76,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5985,5844,141,1,NA,0,9,1,1,2,26,1,1,141,1,0,141,NA
5044,19.5,2,1,1,9,NA,NA,1601,3,9,76,1,3,1,1,10,17,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,21,76,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5985,5844,141,1,NA,0,9,1,1,2,26,1,2,224,0,141,365,141
5046,28.2,2,1,5,10,1,NA,1102,5,3,76,1,3,1,1,10,25,2,1,11,11,11,1,22,1,1,1,1,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5844,365,0,1,0,10,1,1,0,0,0,1,365,0,0,365,NA
5047,23.2,2,1,1,14,NA,NA,1902,8,3,76,1,5,1,1,12,20,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,44,3,25,76,2308,5,14,76,8,30,76,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5928,5844,84,1,1,0,14,0,1,2,23,3,1,84,1,0,84,NA
5047,23.2,2,1,1,14,NA,NA,1902,8,3,76,1,5,1,1,12,20,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,44,3,25,76,2308,5,14,76,8,30,76,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5928,5844,84,1,1,0,14,0,1,2,23,3,2,50,1,84,134,84
5047,23.2,2,1,1,14,NA,NA,1902,8,3,76,1,5,1,1,12,20,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,44,3,25,76,2308,5,14,76,8,30,76,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5928,5844,84,1,1,0,14,0,1,2,23,3,3,108,1,134,242,50
5047,23.2,2,1,1,14,NA,NA,1902,8,3,76,1,5,1,1,12,20,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,44,3,25,76,2308,5,14,76,8,30,76,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5928,5844,84,1,1,0,14,0,1,2,23,3,4,123,0,242,365,108
5051,22,1,1,1,10,NA,NA,43,0.5,9,76,1,3,1,0,11,19,4,2,11,11,11,11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,NA,0,10,1,1,0,0,0,1,365,0,0,365,NA
5052,20.5,2,1,2,9,NA,NA,11,0.5,9,76,1,1,1,0,9,16,5,2,11,1,1,1,1,1,3,11,1,1,1,11,11,11,7,27,76,2304,9,22,76,1,10,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6052,5844,208,1,NA,1,9,1,1,2,23,3,1,208,1,0,208,NA
5052,20.5,2,1,2,9,NA,NA,11,0.5,9,76,1,1,1,0,9,16,5,2,11,1,1,1,1,1,3,11,1,1,1,11,11,11,7,27,76,2304,9,22,76,1,10,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6052,5844,208,1,NA,1,9,1,1,2,23,3,2,57,1,208,265,208
5052,20.5,2,1,2,9,NA,NA,11,0.5,9,76,1,1,1,0,9,16,5,2,11,1,1,1,1,1,3,11,1,1,1,11,11,11,7,27,76,2304,9,22,76,1,10,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6052,5844,208,1,NA,1,9,1,1,2,23,3,3,110,1,265,375,57
5052,20.5,2,1,2,9,NA,NA,11,0.5,9,76,1,1,1,0,9,16,5,2,11,1,1,1,1,1,3,11,1,1,1,11,11,11,7,27,76,2304,9,22,76,1,10,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6052,5844,208,1,NA,1,9,1,1,2,23,3,4,-10,0,375,365,110
5056,26,1,1,1,10,NA,NA,70,0.5,9,76,1,5,1,0,9,12,20,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,5844,365,0,NA,0,10,0,1,0,0,0,1,365,0,0,365,NA
5060,23.1,2,1,1,7,NA,NA,1601,3,1,75,12,4,1,0,7,13,8,6,11,1,1,11,11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5813,365,0,0,0,7,0,1,0,0,0,1,365,0,0,365,NA
5061,23,2,2,3,13,1,NA,1806,6,3,76,1,1,2,1,13,20,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,1,0,13,1,0,0,0,0,1,365,0,0,365,NA
5062,28.5,2,1,6,11,4,93,1902,7,1,76,1,2,1,0,8,20,9,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,5844,365,0,0,1,11,1,1,0,0,0,1,365,0,0,365,NA
5065,31.8,1,1,4,13,3,NA,4008,1,9,76,1,5,1,1,13,30,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,5844,365,0,NA,0,13,0,1,0,0,0,1,365,0,0,365,NA
5066,22.5,1,1,2,12,NA,1813,1802,3,1,76,1,4,1,0,12,20,2,1,1,1,11,11,11,11,11,11,11,11,11,11,11,0,4,28,76,5202,6,24,76,7,20,76,8,26,76,0,0,0,0,0,0,0,1,1,0,0,0,1,5962,5844,118,1,0,1,12,0,1,1,52,4,1,118,1,0,118,NA
5066,22.5,1,1,2,12,NA,1813,1802,3,1,76,1,4,1,0,12,20,2,1,1,1,11,11,11,11,11,11,11,11,11,11,11,0,4,28,76,5202,6,24,76,7,20,76,8,26,76,0,0,0,0,0,0,0,1,1,0,0,0,1,5962,5844,118,1,0,1,12,0,1,1,52,4,2,57,1,118,175,118
5066,22.5,1,1,2,12,NA,1813,1802,3,1,76,1,4,1,0,12,20,2,1,1,1,11,11,11,11,11,11,11,11,11,11,11,0,4,28,76,5202,6,24,76,7,20,76,8,26,76,0,0,0,0,0,0,0,1,1,0,0,0,1,5962,5844,118,1,0,1,12,0,1,1,52,4,3,26,1,175,201,57
5066,22.5,1,1,2,12,NA,1813,1802,3,1,76,1,4,1,0,12,20,2,1,1,1,11,11,11,11,11,11,11,11,11,11,11,0,4,28,76,5202,6,24,76,7,20,76,8,26,76,0,0,0,0,0,0,0,1,1,0,0,0,1,5962,5844,118,1,0,1,12,0,1,1,52,4,4,37,1,201,238,26
5066,22.5,1,1,2,12,NA,1813,1802,3,1,76,1,4,1,0,12,20,2,1,1,1,11,11,11,11,11,11,11,11,11,11,11,0,4,28,76,5202,6,24,76,7,20,76,8,26,76,0,0,0,0,0,0,0,1,1,0,0,0,1,5962,5844,118,1,0,1,12,0,1,1,52,4,5,127,0,238,365,37
5067,25.5,2,2,1,6,NA,NA,1102,12,3,76,1,4,2,1,4,17,2,2,11,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5844,365,0,1,0,6,0,0,0,0,0,1,365,0,0,365,NA
5068,49.8,2,1,2,NA,2,NA,1102,20,3,76,1,3,1,1,7,41,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,5844,365,0,1,1,7,1,1,0,0,0,1,365,0,0,365,NA
5071,20.4,2,1,2,9,NA,NA,1302,5,3,76,1,2,1,1,8,16,2,1,1,1,1,1,6,11,1,1,11,11,11,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5844,365,0,1,1,9,1,1,0,0,0,1,365,0,0,365,NA
5074,20.4,2,1,1,12,1,93,1902,3,3,76,1,4,1,1,12,18,2,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,5844,365,0,1,0,12,0,1,0,0,0,1,365,0,0,365,NA
5076,22.5,1,1,2,8,NA,1702,1601,6,4,76,1,5,1,1,8,16,6,3,11,11,11,1,1,1,1,1,1,1,1,1,33,44,6,11,76,1313,8,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6006,5844,162,1,1,1,8,0,1,1,13,2,1,162,1,0,162,NA
5076,22.5,1,1,2,8,NA,1702,1601,6,4,76,1,5,1,1,8,16,6,3,11,11,11,1,1,1,1,1,1,1,1,1,33,44,6,11,76,1313,8,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6006,5844,162,1,1,1,8,0,1,1,13,2,2,67,1,162,229,162
5076,22.5,1,1,2,8,NA,1702,1601,6,4,76,1,5,1,1,8,16,6,3,11,11,11,1,1,1,1,1,1,1,1,1,33,44,6,11,76,1313,8,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6006,5844,162,1,1,1,8,0,1,1,13,2,3,136,0,229,365,67
5077,19.2,2,1,1,10,NA,NA,1601,6,4,76,1,3,1,1,10,14,3,1,11,11,11,11,1,11,11,11,11,11,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,1,0,10,1,1,0,0,0,1,365,0,0,365,NA
5078,22.9,1,1,1,9,NA,NA,1601,6,4,76,1,2,1,1,11,16,6,3,11,11,11,11,11,11,11,22,22,1,1,1,1,1,12,14,76,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6192,5844,348,1,1,0,9,1,1,2,22,1,1,348,1,0,348,NA
5078,22.9,1,1,1,9,NA,NA,1601,6,4,76,1,2,1,1,11,16,6,3,11,11,11,11,11,11,11,22,22,1,1,1,1,1,12,14,76,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6192,5844,348,1,1,0,9,1,1,2,22,1,2,17,0,348,365,348
5083,18.4,2,1,1,9,NA,NA,1901,6,4,76,1,2,1,1,9,14,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,1,76,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6026,5844,182,1,1,0,9,1,1,2,22,1,1,182,1,0,182,NA
5083,18.4,2,1,1,9,NA,NA,1901,6,4,76,1,2,1,1,9,14,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,1,76,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6026,5844,182,1,1,0,9,1,1,2,22,1,2,183,0,182,365,182
5086,20.6,1,1,2,11,3,NA,4009,6,4,76,1,3,1,1,11,17,3,2,11,11,11,11,11,11,1,1,1,1,1,1,1,1,6,13,76,2399,6,28,76,6,30,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6008,5844,164,1,1,1,11,1,1,2,23,3,1,164,1,0,164,NA
5086,20.6,1,1,2,11,3,NA,4009,6,4,76,1,3,1,1,11,17,3,2,11,11,11,11,11,11,1,1,1,1,1,1,1,1,6,13,76,2399,6,28,76,6,30,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6008,5844,164,1,1,1,11,1,1,2,23,3,2,15,1,164,179,164
5086,20.6,1,1,2,11,3,NA,4009,6,4,76,1,3,1,1,11,17,3,2,11,11,11,11,11,11,1,1,1,1,1,1,1,1,6,13,76,2399,6,28,76,6,30,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6008,5844,164,1,1,1,11,1,1,2,23,3,3,2,1,179,181,15
5086,20.6,1,1,2,11,3,NA,4009,6,4,76,1,3,1,1,11,17,3,2,11,11,11,11,11,11,1,1,1,1,1,1,1,1,6,13,76,2399,6,28,76,6,30,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6008,5844,164,1,1,1,11,1,1,2,23,3,4,184,0,181,365,2
5087,18,1,1,1,9,NA,NA,1601,6,4,76,1,5,1,1,9,16,1,1,11,11,11,11,11,11,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,0,9,0,1,0,0,0,1,365,0,0,365,NA
5091,21.4,1,1,3,12,2,1602,1601,6,4,76,1,4,1,1,10,19,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,0,12,0,1,0,0,0,1,365,0,0,365,NA
5094,24.7,1,2,3,12,1,1701,1601,6,4,76,1,3,2,1,12,18,2,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,1,0,12,1,0,0,0,0,1,365,0,0,365,NA
5096,19.5,1,1,1,12,NA,1802,1601,3,3,76,2,2,1,1,11,17,2,2,11,11,11,11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,12,1,1,0,0,0,1,365,0,0,365,NA
5097,31,2,1,2,9,NA,99,1302,2,9,76,3,4,1,0,10,27,3,1,11,11,11,11,11,11,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,5904,365,0,NA,1,9,0,1,0,0,0,1,365,0,0,365,NA
5098,21.7,2,1,1,9,1,1802,1601,3,3,76,2,5,1,1,8,14,4,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5875,365,0,1,0,9,0,1,0,0,0,1,365,0,0,365,NA
5103,32.7,2,1,1,10,3,9905,1601,10,3,76,2,3,1,1,10,17,6,4,11,1,1,1,1,1,1,1,11,1,1,11,11,11,9,10,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,6097,5875,222,1,1,0,10,1,1,2,23,1,1,222,1,0,222,NA
5103,32.7,2,1,1,10,3,9905,1601,10,3,76,2,3,1,1,10,17,6,4,11,1,1,1,1,1,1,1,11,1,1,11,11,11,9,10,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,6097,5875,222,1,1,0,10,1,1,2,23,1,2,143,0,222,365,222
5105,21.7,1,1,1,12,NA,25,1902,5,3,76,2,2,1,1,12,17,4,3,11,11,11,11,11,11,11,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,NA,5875,365,0,1,0,12,1,1,0,0,0,1,365,0,0,365,NA
5108,22,1,1,1,9,NA,NA,1813,3,3,76,2,4,1,1,10,20,1,1,11,11,11,11,1,1,1,1,11,11,11,1,1,1,6,1,76,2399,9,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5996,5875,121,1,1,0,9,0,1,2,23,2,1,121,1,0,121,NA
5108,22,1,1,1,9,NA,NA,1813,3,3,76,2,4,1,1,10,20,1,1,11,11,11,11,1,1,1,1,11,11,11,1,1,1,6,1,76,2399,9,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5996,5875,121,1,1,0,9,0,1,2,23,2,2,99,1,121,220,121
5108,22,1,1,1,9,NA,NA,1813,3,3,76,2,4,1,1,10,20,1,1,11,11,11,11,1,1,1,1,11,11,11,1,1,1,6,1,76,2399,9,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5996,5875,121,1,1,0,9,0,1,2,23,2,3,145,0,220,365,99
